season,week,team,player_id,opponent,zone_score,predicted_tier,actual_tds,hit
2025,2,TB,00-0039361,HOU,64.7,Lock,0.0,False
2025,2,CAR,00-0036555,ARI,59.6,Lock,1.0,True
2025,2,LV,00-0040122,LAC,54.6,Lock,0.0,False
2025,2,PIT,00-0037228,SEA,51.7,Lock,0.0,False
2025,2,CIN,00-0038597,JAX,50.2,Lock,0.0,False
2025,2,PHI,00-0034844,KC,49.1,Lock,1.0,True
2025,2,TEN,00-0035261,LA,48.0,Lock,0.0,False
2025,2,CHI,00-0039918,DET,47.3,Lock,0.0,False
2025,2,SEA,00-0039165,PIT,47.0,Lock,0.0,False
2025,2,DAL,00-0036997,NYG,46.7,Lock,1.0,True
2025,2,SF,00-0033280,NO,46.2,Lock,1.0,True
2025,2,DEN,00-0036158,IND,45.8,Lock,1.0,True
2025,2,NE,00-0038621,MIA,45.2,Lock,0.0,False
2025,2,LA,00-0037840,TEN,43.9,Lock,0.0,False
2025,2,LAC,00-0040666,LV,43.6,Lock,0.0,False
2025,2,NYJ,00-0036945,BUF,42.0,Lock,0.0,False
2025,2,PHI,00-0036389,KC,40.9,Lock,1.0,True
2025,2,DAL,00-0035243,NYG,40.8,Lock,1.0,True
2025,2,ATL,00-0038542,MIN,40.5,Lock,0.0,False
2025,2,NYJ,00-0039794,BUF,40.1,Lock,0.0,False
2025,2,CLE,00-0040162,BAL,39.8,Lock,1.0,True
2025,2,LV,00-0039066,LAC,38.7,Lock,0.0,False
2025,2,LAC,00-0038544,LV,37.4,Lock,1.0,True
2025,2,KC,00-0035662,PHI,37.2,Lock,0.0,False
2025,2,PIT,00-0036862,SEA,36.6,Lock,0.0,False
2025,2,ARI,00-0033553,CAR,36.5,Lock,1.0,True
2025,2,NYG,00-0039337,DAL,36.1,Lock,2.0,True
2025,2,HOU,00-0039163,TB,36.1,Lock,0.0,False
2025,2,IND,00-0036223,DEN,35.7,Lock,1.0,True
2025,2,TEN,00-0037594,LA,35.5,Lock,0.0,False
2025,2,HOU,00-0036554,TB,35.3,Lock,1.0,True
2025,2,MIN,00-0037525,ATL,35.0,Lean,0.0,False
2025,2,BUF,00-0034857,NYJ,34.8,Lean,0.0,False
2025,2,JAX,00-0036973,CIN,34.8,Lean,1.0,True
2025,2,DET,00-0040669,CHI,34.7,Lean,0.0,False
2025,2,JAX,00-0037004,CIN,34.3,Lean,0.0,False
2025,2,CHI,00-0039919,DET,33.9,Lean,2.0,True
2025,2,GB,00-0035700,WAS,33.6,Lean,1.0,True
2025,2,ARI,00-0039921,CAR,33.5,Lean,0.0,False
2025,2,DET,00-0039139,CHI,33.3,Lean,1.0,True
2025,2,BAL,00-0034796,CLE,33.3,Lean,0.0,False
2025,2,CHI,00-0035208,DET,33.1,Lean,0.0,False
2025,2,NYJ,00-0038120,BUF,33.0,Lean,0.0,False
2025,2,NE,00-0032392,MIA,32.6,Lean,0.0,False
2025,2,MIA,00-0036613,NE,31.9,Lean,1.0,True
2025,2,NO,00-0036040,SF,31.9,Lean,1.0,True
2025,2,NYJ,00-0037740,BUF,31.7,Lean,0.0,False
2025,2,MIA,00-0037348,NE,31.3,Lean,0.0,False
2025,2,PIT,00-0037837,SEA,31.3,Lean,0.0,False
2025,2,CLE,00-0040466,BAL,30.8,Lean,0.0,False
2025,2,KC,00-0030506,PHI,30.3,Lean,0.0,False
2025,2,NYJ,00-0039798,BUF,30.3,Lean,0.0,False
2025,2,LV,00-0038563,LAC,30.2,Lean,0.0,False
2025,2,SEA,00-0038134,PIT,30.2,Lean,1.0,True
2025,2,CLE,00-0038979,BAL,30.2,Lean,1.0,True
2025,2,NYG,00-0029263,DAL,30.1,Lean,0.0,False
2025,2,NYJ,00-0036427,BUF,30.0,Lean,0.0,False
2025,2,MIN,00-0039923,ATL,29.7,Lean,0.0,False
2025,2,WAS,00-0040242,GB,29.6,Lean,0.0,False
2025,2,MIA,00-0038720,NE,29.5,Lean,0.0,False
2025,2,NYG,00-0038115,DAL,29.5,Lean,0.0,False
2025,2,BUF,00-0039901,NYJ,29.4,Lean,0.0,False
2025,2,GB,00-0037816,WAS,29.0,Lean,1.0,True
2025,2,IND,00-0035710,DEN,29.0,Lean,1.0,True
2025,2,CLE,00-0040663,BAL,29.0,Lean,0.0,False
2025,2,PHI,00-0037741,KC,28.3,Lean,0.0,False
2025,2,KC,00-0033873,PHI,28.1,Lean,1.0,True
2025,2,WAS,00-0033699,GB,28.0,Lean,0.0,False
2025,2,NO,00-0033906,SF,27.8,Lean,0.0,False
2025,2,MIN,00-0036322,ATL,27.6,Lean,0.0,False
2025,2,ARI,00-0039849,CAR,27.5,Lean,0.0,False
2025,2,ATL,00-0039917,MIN,27.5,Lean,0.0,False
2025,2,HOU,00-0037258,TB,27.4,Lean,0.0,False
2025,2,NYJ,00-0040736,BUF,27.4,Lean,0.0,False
2025,2,CLE,00-0037267,BAL,27.2,Lean,0.0,False
2025,2,ATL,00-0037263,MIN,27.2,Lean,1.0,True
2025,2,BAL,00-0039796,CLE,27.2,Lean,0.0,False
2025,2,BUF,00-0038933,NYJ,27.0,Fringe,0.0,False
2025,2,LV,00-0040729,LAC,26.8,Fringe,0.0,False
2025,2,CAR,00-0039342,ARI,26.7,Fringe,0.0,False
2025,2,CIN,00-0034829,JAX,26.4,Fringe,0.0,False
2025,2,KC,00-0037197,PHI,26.2,Fringe,0.0,False
2025,2,TB,00-0040129,HOU,26.0,Fringe,1.0,True
2025,2,DET,00-0039065,CHI,26.0,Fringe,0.0,False
2025,2,SEA,00-0039793,PIT,25.9,Fringe,1.0,True
2025,2,ATL,00-0037238,MIN,25.8,Fringe,0.0,False
2025,2,WAS,00-0035719,GB,25.8,Fringe,1.0,True
2025,2,PIT,00-0033858,SEA,25.8,Fringe,0.0,False
2025,2,BUF,00-0040194,NYJ,25.7,Fringe,0.0,False
2025,2,NO,00-0039376,SF,25.7,Fringe,0.0,False
2025,2,NE,00-0038608,MIA,25.7,Fringe,1.0,True
2025,2,CHI,00-0036275,DET,25.6,Fringe,1.0,True
2025,2,NYJ,00-0037805,BUF,25.5,Fringe,1.0,True
2025,2,LAC,00-0030279,LV,25.4,Fringe,1.0,True
2025,2,NO,00-0039424,SF,25.3,Fringe,1.0,True
2025,2,DET,00-0036963,CHI,25.2,Fringe,3.0,True
2025,2,NE,00-0040131,MIA,25.2,Fringe,0.0,False
2025,2,WAS,00-0033591,GB,25.0,Fringe,0.0,False
2025,2,MIA,00-0039040,NE,25.0,Fringe,1.0,True
2025,2,DET,00-0035685,CHI,24.9,Fringe,1.0,True
2025,2,LA,00-0039074,TEN,24.9,Fringe,1.0,True
2025,2,CLE,00-0036407,BAL,24.8,Fringe,0.0,False
2025,2,WAS,00-0030061,GB,24.8,Fringe,1.0,True
2025,2,NE,00-0040734,MIA,24.7,Fringe,0.0,False
2025,2,JAX,00-0038935,CIN,24.4,Fringe,0.0,False
2025,2,WAS,00-0032398,GB,24.1,Fringe,0.0,False
2025,2,CHI,00-0034827,DET,24.1,Fringe,0.0,False
2025,2,SEA,00-0038543,PIT,23.9,Fringe,0.0,False
2025,2,CHI,00-0036290,DET,23.8,Fringe,0.0,False
2025,2,NO,00-0037239,SF,23.8,Fringe,0.0,False
2025,2,LAC,00-0034159,LV,23.7,Fringe,0.0,False
2025,2,NO,00-0037545,SF,23.6,Fringe,1.0,True
2025,2,CLE,00-0033885,BAL,23.6,Fringe,0.0,False
2025,2,CLE,00-0039379,BAL,23.5,Fringe,0.0,False
2025,2,NE,00-0036875,MIA,23.5,Fringe,0.0,False
2025,2,BUF,00-0037261,NYJ,23.4,Fringe,0.0,False
2025,2,DAL,00-0037666,NYG,23.4,Fringe,0.0,False
2025,2,WAS,00-0039910,GB,23.3,Fringe,0.0,False
2025,2,LAC,00-0034270,LV,23.3,Fringe,0.0,False
2025,2,HOU,00-0034386,TB,23.3,Fringe,0.0,False
2025,2,DEN,00-0034348,IND,23.2,Fringe,0.0,False
2025,2,BUF,00-0036988,NYJ,23.2,Fringe,0.0,False
2025,2,NYG,00-0040715,DAL,23.1,Fringe,1.0,True
2025,2,DEN,00-0040730,IND,23.1,Fringe,0.0,False
2025,2,BAL,00-0030564,CLE,23.1,Fringe,1.0,True
2025,2,NE,00-0033090,MIA,23.0,Fringe,0.0,False
2025,2,JAX,00-0039893,CIN,23.0,Fringe,0.0,False
2025,2,CLE,00-0040782,BAL,22.9,Fringe,0.0,False
2025,2,NE,00-0031588,MIA,22.9,Fringe,0.0,False
2025,2,SF,00-0039916,NO,22.8,Fringe,0.0,False
2025,2,CHI,00-0040126,DET,22.8,Fringe,0.0,False
2025,2,ARI,00-0037744,CAR,22.8,Fringe,0.0,False
2025,2,JAX,00-0040719,CIN,22.7,Fringe,1.0,True
2025,2,BUF,00-0037248,NYJ,22.7,Fringe,2.0,True
2025,2,MIN,00-0037291,ATL,22.6,Fringe,0.0,False
2025,2,LV,00-0040581,LAC,22.6,Fringe,0.0,False
2025,2,BAL,00-0034975,CLE,22.6,Fringe,0.0,False
2025,2,CIN,00-0035644,JAX,22.4,Fringe,0.0,False
2025,2,NYG,00-0038117,DAL,22.4,Fringe,1.0,True
2025,2,PIT,00-0035640,SEA,22.3,Fringe,1.0,True
2025,2,SEA,00-0040739,PIT,22.3,Fringe,0.0,False
2025,2,MIA,00-0036212,NE,22.3,Fringe,0.0,False
2025,2,SEA,00-0034869,PIT,22.3,Fringe,0.0,False
2025,2,GB,00-0039146,WAS,22.3,Fringe,0.0,False
2025,2,PHI,00-0035676,KC,22.2,Fringe,0.0,False
2025,2,HOU,00-0038618,TB,22.2,Fringe,0.0,False
2025,2,MIA,00-0033040,NE,22.1,Fringe,0.0,False
2025,2,NYG,00-0039847,DAL,22.1,Fringe,0.0,False
2025,2,JAX,00-0036971,CIN,22.0,Fringe,0.0,False
2025,2,ARI,00-0035228,CAR,22.0,Fringe,0.0,False
2025,2,CLE,00-0026158,BAL,21.7,Fringe,0.0,False
2025,2,LV,00-0034960,LAC,21.7,Fringe,0.0,False
2025,2,HOU,00-0040130,TB,21.6,Fringe,0.0,False
2025,2,KC,00-0036637,PHI,21.6,Fringe,0.0,False
2025,2,JAX,00-0036626,CIN,21.4,Fade,1.0,True
2025,2,IND,00-0035021,DEN,21.3,Fade,0.0,False
2025,2,TB,00-0034855,HOU,21.1,Fade,0.0,False
2025,2,SEA,00-0033908,PIT,21.1,Fade,0.0,False
2025,2,MIA,00-0039880,NE,21.0,Fade,0.0,False
2025,2,MIA,00-0036620,NE,20.8,Fade,0.0,False
2025,2,PIT,00-0036894,SEA,20.8,Fade,0.0,False
2025,2,KC,00-0033857,PHI,20.8,Fade,0.0,False
2025,2,BUF,00-0035689,NYJ,20.8,Fade,0.0,False
2025,2,KC,00-0038492,PHI,20.7,Fade,0.0,False
2025,2,IND,00-0040179,DEN,20.7,Fade,0.0,False
2025,2,PHI,00-0036912,KC,20.6,Fade,0.0,False
2025,2,LV,00-0039338,LAC,20.6,Fade,0.0,False
2025,2,MIA,00-0040198,NE,20.5,Fade,0.0,False
2025,2,TB,00-0032385,HOU,20.4,Fade,0.0,False
2025,2,KC,00-0038104,PHI,20.4,Fade,1.0,True
2025,2,IND,00-0033217,DEN,20.4,Fade,0.0,False
2025,2,CAR,00-0040644,ARI,20.4,Fade,0.0,False
2025,2,LA,00-0039738,TEN,20.4,Fade,1.0,True
2025,2,LV,00-0038040,LAC,20.3,Fade,0.0,False
2025,2,TB,00-0031408,HOU,20.3,Fade,0.0,False
2025,2,LA,00-0038359,TEN,20.3,Fade,0.0,False
2025,2,MIA,00-0036182,NE,20.2,Fade,0.0,False
2025,2,CHI,00-0040236,DET,20.2,Fade,0.0,False
2025,2,SF,00-0037112,NO,20.0,Fade,0.0,False
2025,2,MIA,00-0037013,NE,19.9,Fade,0.0,False
2025,2,IND,00-0040128,DEN,19.9,Fade,0.0,False
2025,2,DAL,00-0036358,NYG,19.9,Fade,0.0,False
2025,2,DEN,00-0034487,IND,19.8,Fade,0.0,False
2025,2,GB,00-0038393,WAS,19.8,Fade,0.0,False
2025,2,CAR,00-0036139,ARI,19.6,Fade,0.0,False
2025,2,NE,00-0039851,MIA,19.6,Fade,1.0,True
2025,2,ARI,00-0039041,CAR,19.6,Fade,0.0,False
2025,2,MIN,00-0033293,ATL,19.6,Fade,0.0,False
2025,2,GB,00-0036264,WAS,19.6,Fade,0.0,False
2025,2,KC,00-0033923,PHI,19.6,Fade,0.0,False
2025,2,IND,00-0037664,DEN,19.5,Fade,0.0,False
2025,2,LAC,00-0040727,LV,19.5,Fade,0.0,False
2025,2,ATL,00-0034407,MIN,19.4,Fade,0.0,False
2025,2,DEN,00-0039732,IND,19.3,Fade,0.0,False
2025,2,DAL,00-0037247,NYG,19.3,Fade,1.0,True
2025,2,GB,00-0038996,WAS,19.2,Fade,1.0,True
2025,2,DET,00-0037240,CHI,19.0,Fade,1.0,True
2025,2,DAL,00-0037801,NYG,18.9,Fade,1.0,True
2025,2,NE,00-0033555,MIA,18.9,Fade,1.0,True
2025,2,LV,00-0030565,LAC,18.9,Fade,0.0,False
2025,2,NO,00-0031236,SF,18.8,Fade,0.0,False
2025,2,DEN,00-0037085,IND,18.8,Fade,0.0,False
2025,2,LA,00-0039751,TEN,18.8,Fade,0.0,False
2025,2,SEA,00-0040673,PIT,18.7,Fade,0.0,False
2025,2,HOU,00-0034383,TB,18.5,Fade,0.0,False
2025,2,HOU,00-0039359,TB,18.5,Fade,0.0,False
2025,2,MIN,00-0035249,ATL,18.5,Fade,0.0,False
2025,2,CAR,00-0039356,ARI,18.4,Fade,0.0,False
2025,2,CIN,00-0033526,JAX,18.2,Fade,0.0,False
2025,2,BUF,00-0036980,NYJ,18.1,Fade,1.0,True
2025,2,PHI,00-0036876,KC,18.0,Fade,0.0,False
2025,2,LAC,00-0039915,LV,17.9,Fade,0.0,False
2025,2,NYG,00-0035250,DAL,17.8,Fade,0.0,False
2025,2,CAR,00-0039150,ARI,17.8,Fade,0.0,False
2025,2,ATL,00-0036970,MIN,17.7,Fade,0.0,False
2025,2,MIN,00-0030035,ATL,17.6,Fade,0.0,False
2025,2,TEN,00-0040584,LA,17.6,Fade,0.0,False
2025,2,TEN,00-0039650,LA,17.6,Fade,0.0,False
2025,2,CAR,00-0040124,ARI,17.5,Fade,0.0,False
2025,2,CHI,00-0040735,DET,17.4,Fade,0.0,False
2025,2,NYG,00-0039384,DAL,17.4,Fade,0.0,False
2025,2,SF,00-0037746,NO,17.3,Fade,0.0,False
2025,2,SF,00-0033288,NO,17.3,Fade,0.0,False
2025,2,JAX,00-0038555,CIN,17.3,Fade,0.0,False
2025,2,HOU,00-0040138,TB,17.3,Fade,0.0,False
2025,2,WAS,00-0035659,GB,17.2,Fade,0.0,False
2025,2,DAL,00-0038041,NYG,17.1,Fade,0.0,False
2025,2,IND,00-0036252,DEN,16.8,Fade,0.0,False
2025,2,BAL,00-0039064,CLE,16.6,Fade,0.0,False
2025,2,DAL,00-0033077,NYG,16.6,Fade,0.0,False
2025,2,TB,00-0038824,HOU,16.5,Fade,1.0,True
2025,2,WAS,00-0040164,GB,16.5,Fade,0.0,False
2025,2,TB,00-0038129,HOU,16.5,Fade,0.0,False
2025,2,TB,00-0040237,HOU,16.5,Fade,0.0,False
2025,2,PHI,00-0036265,KC,16.3,Fade,0.0,False
2025,2,GB,00-0038685,WAS,16.0,Fade,0.0,False
2025,2,LV,00-0035602,LAC,15.9,Fade,0.0,False
2025,2,LA,00-0039075,TEN,15.9,Fade,1.0,True
2025,2,BUF,00-0035537,NYJ,15.9,Fade,0.0,False
2025,2,IND,00-0039890,DEN,15.8,Fade,0.0,False
2025,2,LAC,00-0036355,LV,15.7,Fade,0.0,False
2025,2,CIN,00-0036410,JAX,15.7,Fade,1.0,True
2025,2,TEN,00-0037809,LA,15.6,Fade,0.0,False
2025,2,GB,00-0040667,WAS,15.6,Fade,0.0,False
2025,2,JAX,00-0033246,CIN,15.6,Fade,0.0,False
2025,2,TEN,00-0040705,LA,15.5,Fade,0.0,False
2025,2,LA,00-0026498,TEN,15.5,Fade,0.0,False
2025,2,GB,00-0040009,WAS,15.4,Fade,0.0,False
2025,2,ARI,00-0033891,CAR,15.4,Fade,0.0,False
2025,2,NYG,00-0035535,DAL,15.4,Fade,0.0,False
2025,2,DET,00-0032464,CHI,15.3,Fade,0.0,False
2025,2,WAS,00-0033955,GB,15.0,Fade,0.0,False
2025,2,LAC,00-0036893,LV,15.0,Fade,0.0,False
2025,2,DAL,00-0038547,NYG,14.8,Fade,0.0,False
2025,2,TEN,00-0034837,LA,14.8,Fade,0.0,False
2025,2,DAL,00-0039530,NYG,14.8,Fade,0.0,False
2025,2,LAC,00-0038573,LV,14.7,Fade,0.0,False
2025,2,PIT,00-0023459,SEA,14.6,Fade,0.0,False
2025,2,JAX,00-0040238,CIN,14.5,Fade,0.0,False
2025,2,NO,00-0038551,SF,14.4,Fade,0.0,False
2025,2,TB,00-0037256,HOU,14.3,Fade,1.0,True
2025,2,SF,00-0036259,NO,14.3,Fade,1.0,True
2025,2,NE,00-0036328,MIA,14.2,Fade,0.0,False
2025,2,NO,00-0040202,SF,14.2,Fade,0.0,False
2025,2,CAR,00-0037005,ARI,14.2,Fade,0.0,False
2025,2,CAR,00-0034983,ARI,14.1,Fade,2.0,True
2025,2,TEN,00-0040170,LA,13.9,Fade,1.0,True
2025,2,BAL,00-0032764,CLE,13.9,Fade,0.0,False
2025,2,DEN,00-0039868,IND,13.8,Fade,1.0,True
2025,2,CIN,00-0036900,JAX,13.8,Fade,1.0,True
2025,2,ARI,00-0038559,CAR,13.7,Fade,1.0,True
2025,2,GB,00-0038797,WAS,13.5,Fade,0.0,False
2025,2,MIN,00-0035229,ATL,13.5,Fade,0.0,False
2025,2,HOU,00-0033854,TB,13.4,Fade,0.0,False
2025,2,ATL,00-0034854,MIN,13.3,Fade,0.0,False
2025,2,LA,00-0031381,TEN,13.2,Fade,1.0,True
2025,2,GB,00-0039144,WAS,13.2,Fade,0.0,False
2025,2,IND,00-0040476,DEN,12.9,Fade,0.0,False
2025,2,LAC,00-0040184,LV,12.9,Fade,0.0,False
2025,2,TEN,00-0032211,LA,12.8,Fade,0.0,False
2025,2,PIT,00-0036919,SEA,12.7,Fade,0.0,False
2025,2,BUF,00-0039875,NYJ,12.6,Fade,0.0,False
2025,2,DEN,00-0033881,IND,12.6,Fade,0.0,False
2025,2,DEN,00-0036422,IND,12.4,Fade,1.0,True
2025,2,TB,00-0038951,HOU,12.3,Fade,0.0,False
2025,2,HOU,00-0034791,TB,12.1,Fade,1.0,True
2025,2,GB,00-0037306,WAS,12.0,Fade,0.0,False
2025,2,IND,00-0038997,DEN,11.9,Fade,0.0,False
2025,2,LA,00-0036849,TEN,11.8,Fade,0.0,False
2025,2,ARI,00-0035500,CAR,11.8,Fade,0.0,False
2025,2,CIN,00-0036442,JAX,11.6,Fade,0.0,False
2025,2,DET,00-0033106,CHI,11.5,Fade,0.0,False
2025,2,DEN,00-0037539,IND,11.2,Fade,0.0,False
2025,2,DEN,00-0038976,IND,11.2,Fade,1.0,True
2025,2,SF,00-0037834,NO,11.1,Fade,0.0,False
2025,2,SF,00-0036887,NO,10.8,Fade,1.0,True
2025,2,CIN,00-0035631,JAX,10.7,Fade,0.0,False
2025,2,BAL,00-0034753,CLE,10.4,Fade,0.0,False
2025,2,PIT,00-0040142,SEA,10.2,Fade,0.0,False
2025,2,HOU,00-0040583,TB,10.1,Fade,0.0,False
2025,2,ARI,00-0039737,CAR,9.9,Fade,0.0,False
2025,2,LA,00-0036244,TEN,9.4,Fade,0.0,False
2025,2,PHI,00-0039746,KC,9.1,Fade,0.0,False
2025,2,BAL,00-0036550,CLE,8.9,Fade,0.0,False
2025,2,PHI,00-0034351,KC,7.7,Fade,0.0,False
2025,2,NYJ,00-0033943,BUF,7.5,Fade,0.0,False
2025,2,ATL,00-0039394,MIN,7.2,Fade,0.0,False
2025,2,KC,00-0039894,PHI,3.9,Fade,0.0,False
2025,3,MIA,00-0036613,BUF,49.6,Lock,1.0,True
2025,3,TB,00-0039361,NYJ,45.8,Lock,0.0,False
2025,3,DEN,00-0036158,LAC,44.3,Lock,1.0,True
2025,3,PHI,00-0034844,LA,44.3,Lock,0.0,False
2025,3,SF,00-0033280,ARI,44.0,Lock,0.0,False
2025,3,PIT,00-0037228,NE,42.9,Lock,0.0,False
2025,3,CIN,00-0038597,MIN,42.6,Lock,0.0,False
2025,3,BAL,00-0039792,DET,42.6,Lock,0.0,False
2025,3,LAC,00-0040666,DEN,42.5,Lock,1.0,True
2025,3,ATL,00-0038542,CAR,42.1,Lock,0.0,False
2025,3,LV,00-0040122,WAS,41.3,Lock,0.0,False
2025,3,CAR,00-0036555,ATL,40.6,Lock,0.0,False
2025,3,TEN,00-0037594,IND,39.7,Lock,0.0,False
2025,3,CHI,00-0039919,DAL,39.7,Lock,1.0,True
2025,3,PIT,00-0036862,NE,39.7,Lock,0.0,False
2025,3,DAL,00-0036997,CHI,39.4,Lock,0.0,False
2025,3,CHI,00-0039918,DAL,39.3,Lock,0.0,False
2025,3,IND,00-0036223,TEN,39.0,Lock,3.0,True
2025,3,JAX,00-0036973,HOU,38.9,Lock,1.0,True
2025,3,LA,00-0037840,PHI,38.7,Lock,1.0,True
2025,3,MIN,00-0036322,CIN,37.8,Lock,0.0,False
2025,3,DET,00-0039139,BAL,37.7,Lock,2.0,True
2025,3,BAL,00-0034796,DET,37.1,Lock,0.0,False
2025,3,BAL,00-0036630,DET,37.0,Lock,0.0,False
2025,3,TEN,00-0035261,IND,36.7,Lock,1.0,True
2025,3,DET,00-0036963,BAL,36.4,Lock,1.0,True
2025,3,DAL,00-0035243,CHI,36.0,Lock,0.0,False
2025,3,HOU,00-0036554,JAX,35.7,Lock,1.0,True
2025,3,DET,00-0040669,BAL,35.5,Lock,0.0,False
2025,3,NYJ,00-0039794,TB,35.1,Lock,0.0,False
2025,3,DAL,00-0037247,CHI,35.1,Lock,1.0,True
2025,3,SEA,00-0038134,NO,34.9,Lock,2.0,True
2025,3,BUF,00-0037248,MIA,34.7,Lock,1.0,True
2025,3,NYG,00-0039337,KC,34.6,Lock,0.0,False
2025,3,CIN,00-0038839,MIN,34.1,Lock,0.0,False
2025,3,BAL,00-0030564,DET,34.0,Lock,0.0,False
2025,3,BAL,00-0039796,DET,33.9,Lean,0.0,False
2025,3,ATL,00-0037263,CAR,33.8,Lean,0.0,False
2025,3,GB,00-0035700,CLE,33.4,Lean,0.0,False
2025,3,DET,00-0035685,BAL,33.1,Lean,2.0,True
2025,3,MIN,00-0037291,CIN,33.1,Lean,0.0,False
2025,3,NE,00-0038621,PIT,32.5,Lean,0.0,False
2025,3,CLE,00-0040162,GB,32.3,Lean,0.0,False
2025,3,KC,00-0033873,NYG,32.0,Lean,0.0,False
2025,3,MIA,00-0039040,BUF,32.0,Lean,0.0,False
2025,3,WAS,00-0039355,LV,31.9,Lean,1.0,True
2025,3,NYJ,00-0037805,TB,31.9,Lean,0.0,False
2025,3,NYG,00-0038115,KC,31.6,Lean,0.0,False
2025,3,BUF,00-0034857,MIA,31.2,Lean,0.0,False
2025,3,JAX,00-0037004,HOU,31.1,Lean,0.0,False
2025,3,NYG,00-0040715,KC,31.0,Lean,1.0,True
2025,3,NYG,00-0029263,KC,30.8,Lean,0.0,False
2025,3,IND,00-0035710,TEN,30.6,Lean,0.0,False
2025,3,PHI,00-0036389,LA,30.5,Lean,1.0,True
2025,3,ARI,00-0033553,SF,30.4,Lean,0.0,False
2025,3,LA,00-0039074,PHI,30.2,Lean,0.0,False
2025,3,HOU,00-0037258,JAX,29.9,Lean,0.0,False
2025,3,MIA,00-0040198,BUF,29.6,Lean,1.0,True
2025,3,NYG,00-0038117,KC,29.5,Lean,0.0,False
2025,3,NO,00-0033906,SEA,29.5,Lean,0.0,False
2025,3,NO,00-0036040,SEA,29.5,Lean,0.0,False
2025,3,DET,00-0036754,BAL,29.4,Lean,0.0,False
2025,3,WAS,00-0030061,LV,29.4,Lean,0.0,False
2025,3,NE,00-0038608,PIT,29.3,Lean,0.0,False
2025,3,NE,00-0032392,PIT,29.3,Lean,0.0,False
2025,3,NO,00-0037545,SEA,29.3,Lean,0.0,False
2025,3,NYJ,00-0040736,TB,29.2,Lean,0.0,False
2025,3,NE,00-0036875,PIT,29.2,Lean,0.0,False
2025,3,WAS,00-0035719,LV,29.2,Lean,0.0,False
2025,3,SEA,00-0039165,NO,28.9,Lean,0.0,False
2025,3,TEN,00-0040705,IND,28.9,Lean,0.0,False
2025,3,KC,00-0030506,NYG,28.6,Lean,0.0,False
2025,3,MIA,00-0037348,BUF,28.6,Lean,0.0,False
2025,3,NYG,00-0035535,KC,28.6,Lean,0.0,False
2025,3,LA,00-0039738,PHI,28.5,Lean,0.0,False
2025,3,LA,00-0039751,PHI,28.4,Lean,0.0,False
2025,3,DET,00-0037240,BAL,28.4,Lean,0.0,False
2025,3,PIT,00-0037837,NE,28.4,Lean,1.0,True
2025,3,LV,00-0034960,WAS,28.2,Lean,0.0,False
2025,3,TB,00-0038824,NYJ,28.0,Lean,0.0,False
2025,3,DAL,00-0037801,CHI,27.9,Lean,0.0,False
2025,3,DAL,00-0036358,CHI,27.6,Lean,0.0,False
2025,3,LAC,00-0038544,DEN,27.6,Lean,0.0,False
2025,3,ARI,00-0039849,SF,27.5,Lean,0.0,False
2025,3,KC,00-0035662,NYG,27.5,Lean,0.0,False
2025,3,PIT,00-0035640,NE,27.4,Lean,1.0,True
2025,3,JAX,00-0040719,HOU,27.4,Lean,1.0,True
2025,3,LV,00-0039066,WAS,27.4,Lean,0.0,False
2025,3,NE,00-0039851,PIT,27.3,Fringe,0.0,False
2025,3,NYG,00-0039847,KC,27.2,Fringe,0.0,False
2025,3,CHI,00-0035208,DAL,27.2,Fringe,0.0,False
2025,3,BUF,00-0040194,MIA,27.1,Fringe,1.0,True
2025,3,BUF,00-0039901,MIA,27.0,Fringe,0.0,False
2025,3,CIN,00-0035100,MIN,26.9,Fringe,0.0,False
2025,3,PIT,00-0036894,NE,26.9,Fringe,0.0,False
2025,3,MIA,00-0038720,BUF,26.8,Fringe,0.0,False
2025,3,KC,00-0033923,NYG,26.8,Fringe,1.0,True
2025,3,BUF,00-0036980,MIA,26.7,Fringe,0.0,False
2025,3,BUF,00-0038933,MIA,26.6,Fringe,1.0,True
2025,3,LA,00-0031381,PHI,26.5,Fringe,1.0,True
2025,3,ATL,00-0036309,CAR,26.5,Fringe,0.0,False
2025,3,DET,00-0039065,BAL,26.3,Fringe,0.0,False
2025,3,WAS,00-0032398,LV,26.3,Fringe,0.0,False
2025,3,PIT,00-0038558,NE,26.2,Fringe,0.0,False
2025,3,ARI,00-0039921,SF,26.1,Fringe,0.0,False
2025,3,KC,00-0037197,NYG,25.9,Fringe,0.0,False
2025,3,CLE,00-0038979,GB,25.7,Fringe,0.0,False
2025,3,NO,00-0039424,SEA,25.7,Fringe,0.0,False
2025,3,LA,00-0038359,PHI,25.4,Fringe,0.0,False
2025,3,PIT,00-0033858,NE,25.4,Fringe,0.0,False
2025,3,DAL,00-0037666,CHI,25.4,Fringe,0.0,False
2025,3,BAL,00-0034753,DET,25.3,Fringe,2.0,True
2025,3,NYJ,00-0037740,TB,25.3,Fringe,1.0,True
2025,3,TB,00-0031408,NYJ,25.3,Fringe,1.0,True
2025,3,IND,00-0035021,TEN,25.2,Fringe,0.0,False
2025,3,CHI,00-0036290,DAL,25.2,Fringe,1.0,True
2025,3,KC,00-0038519,NYG,25.1,Fringe,0.0,False
2025,3,DEN,00-0039868,LAC,25.1,Fringe,0.0,False
2025,3,LV,00-0040729,WAS,25.1,Fringe,0.0,False
